Grid Row 1,Grid Row 2,Grid Row 3,Grid Row 4,Counter Values
PARS,ODAH,PATE,SWAN,130,20,30,80
PART,ILEA,SADI,ONES,73,21,34,18
PASE,OSAR,LENS,EAST,85,23,46,16
PASH,OUPA,GNAR,YEST,140,23,39,78
PASS,ALCO,HOUR,SORA,107,18,1,88
PAST,HEAR,ARLE,TOTE,137,7,45,85
PATE,OVAL,HENS,SLAE,174,46,29,99
PATS,ANAN,COSY,AWEE,143,22,32,89
PATU,REIF,ARCO,MOSS,161,64,93,4
PATY,ORRA,KNAG,YAYS,78,25,47,6
PAVS,SLOP,SELE,TEAD,225,88,58,79
PAWA,ANAL,PALM,ESES,63,29,16,18
PAWK,AGIO,WISH,LOTA,185,89,77,19
PAWL,YGOE,NAOI,ESTS,86,21,63,2
PAWN,ALOE,REAK,REDS,108,15,37,56
PAWS,ANIL,POLO,SADE,142,16,42,84
PAYS,ELAN,GADI,HEST,178,30,63,85
PEAG,ERNE,RATA,ISIT,91,36,37,18
PEAL,LIMO,ANES,NEST,119,40,17,62
PEAR,ACRO,CHER,TOWY,71,17,15,39
PEAS,LAWN,ALOO,PELT,222,58,88,76
PEAT,ELMS,CHIK,SISS,169,61,90,18
PEBA,AGAR,PECS,ARSY,206,87,63,56
PECH,FYLE,FRET,TEMS,137,77,11,49
PECK,OWIE,NEAT,EROS,132,7,30,95
PECS,AULA,NOUL,SIBS,95,6,73,16
PEDI,ERED,DIME,ICES,67,2,18,47
PEDS,AMIE,TEES,HUSH,70,6,51,13
PEED,AGLU,GAMP,ELSE,154,56,42,56
PEEL,HIVE,ODES,NETT,73,23,16,34
PEES,ETCH,TAHA,STOT,188,40,81,67
PEGH,EYRY,DRIP,SETS,144,17,59,68
PEGS,ACAI,SHUN,HERE,181,18,70,93
PEHS,ETIC,TELA,SNIG,63,15,4,44
PEIN,OGRE,GEIT,ORDS,74,60,8,6
PEKE,SEAS,SENT,TWAS,106,44,37,25
PELE,AVIS,LONE,YENS,99,1,33,65
PELF,HAUL,ECCE,WHEE,150,31,25,94
PELL,ALOO,WHIR,AIDE,135,95,7,33
PELT,ARAR,ROSE,ASHY,52,37,11,4
PENE,AVAS,LOIN,PENE,98,43,14,41
PENG,IXIA,RINE,STEN,114,20,61,33
PENI,SCOG,SCUG,TONS,192,78,37,77
PENS,ANOW,WETA,SWAP,178,54,59,65
PEON,LIPE,ODES,DENT,258,94,68,96
PEPS,EXUL,LURE,SLID,113,7,61,45
PERC,AVEL,CODA,KEST,163,24,54,85
PERE,OYES,ORDS,SESE,118,41,31,46
PERM,ALOE,CHAL,TINA,121,63,13,45
PERT,OLEA,CHIN,OINK,238,89,69,80
PESO,EKED,AKEE,SASS,219,76,92,51
PETS,AMOK,LIPE,PROD,93,39,5,49
PEWS,AMAH,CERO,TUNE,149,47,57,45
PFFT,OLEO,LENS,KATS,79,32,7,40
PFUI,LOLL,ORAL,TANS,217,84,36,97
PHAT,SAGE,SKEN,TUND,26,16,5,5
PHEO,ROTL,AMIE,MACS,74,38,30,6
PHEW,LIRE,ARES,NEST,104,2,21,81
PHOH,ROPE,ABAC,TOSH,251,81,93,77
PHON,ROLE,OWER,BLAD,174,81,37,56
PHOS,YODE,ETIC,TECS,110,23,6,81
PHOT,RONA,ABER,TORO,64,1,24,39
PHUT,AITU,COIF,SIST,124,63,45,16
PIAN,ANNA,CIST,KAAS,123,42,76,5
PICA,SNAG,SIDE,TAED,107,5,38,64
PICE,EUOI,CRON,SENA,111,23,13,75
PIED,ECCO,SOHS,ONES,180,39,98,43
PIKA,ODOR,NENE,YAKS,123,23,6,94
PILA,ANAL,ILIA,SYCE,196,73,88,35
PILI,UNIT,LIMA,LABS,173,60,62,51
PILL,ILIA,LILT,LATH,188,77,43,68
PIMP,LUES,ARDS,NEST,82,41,9,32
PINA,ENOW,ACME,THAE,136,16,97,23
PINE,OXEN,RITT,NAES,74,30,14,30
PING,IDEA,COED,ALPS,158,78,23,57
PINT,ODEA,MOTS,OLES,193,69,37,87
PIPA,ODAL,LEST,EMES,103,6,77,20
PIPS,UREA,LEET,IDLE,156,28,93,35
PISE,ALAY,GIRN,EASE,104,13,84,7
PITA,ODEA,SEIL,TENS,92,26,2,64
PITH,ALEE,TIRR,SANS,242,66,95,81
PLAN,EASE,BLEW,ALAS,151,58,36,57
PLAP,LYRA,ANOW,TEWS,79,19,8,52
PLAT,RIVO,ORES,GERE,93,9,4,80
PLAY,SIBB,ISLE,SKET,162,74,65,23
PLEA,OARS,ERNE,MESA,98,30,4,64
PLEB,SATI,ICER,SEND,228,98,55,75
PLED,LOME,ABYS,NIDI,97,16,78,3
PLEW,HOKI,ARET,TYDE,95,9,16,70
PLIE,HOUR,OURS,STET,74,9,49,16
PLOD,AIRY,LEEK,MUSE,168,10,64,94
PLOP,RADE,OVEN,BEST,146,7,61,78
PLOT,LAMA,ODIC,YETT,117,6,53,58
PLOW,ROMA,AREG,YENS,95,52,13,30
PLUM,LATI,AVES,PEST,111,5,86,20
PLUS,HERE,EVEN,WOAD,159,80,13,66
PODS,ANOA,NEMN,TREE,145,45,83,17
POEM,AULA,SPAN,SANE,254,94,98,62
POHS,ANOA,COOL,ESNE,158,36,84,38
POIS,ALTO,SEER,HOME,133,61,38,34
POLK,AMIE,CAVY,ESES,149,81,7,61
POLL,OGEE,MERI,SEES,152,44,28,80
POLO,AMOK,VIGA,STEY,84,5,41,38
POLS,ORAL,WASE,SLED,53,17,31,5
POLT,ONIE,RITS,YEST,123,26,42,55
POMS,OGEE,LEWK,KEST,174,31,61,82
PONE,EVEN,REED,ENDS,150,30,58,62
PONK,UPON,NANA,SHIP,92,5,37,50
PONT,AWEE,RIMA,REND,190,66,94,30
POOD,ARPA,LEAR,ESSE,161,69,7,85
POOF,IDOL,LAZO,ILEX,58,45,10,3
POON,ALBA,TIER,HOSE,162,83,27,52
POOR,ALAE,LERP,LOYS,111,15,2,94
POOS,ATUA,SICK,ECHE,240,66,98,76
POOT,AMBO,SEEN,TRYE,81,19,33,29
POPE,OBIS,TELS,TYEE,66,54,6,6
POPS,ANEW,PISO,SETT,129,1,83,45
PORE,OBEY,RETE,NYES,66,6,50,10
PORT,OBIA,RENT,TYGS,158,63,13,82
POSE,AUKS,GREE,ENTS,121,39,21,61
POSH,FLOE,FLOB,TANE,164,42,33,89
POSS,OGLE,PLOT,SEGS,88,2,41,45
POST,ALOO,REFT,TATE,29,4,16,9
POSY,ILEA,OPED,YENS,105,50,4,51
POTE,RUER,OPEN,MASE,103,10,80,13
POTS,ALAE,KERN,SOPS,172,49,32,91
POTT,EGER,SEGO,TEGU,182,45,92,45
POUR,OLLA,SEEM,SOSS,161,74,76,11
POUT,AGMA,TEES,YESK,53,37,14,2
PRAM,LOVE,ENOL,BASA,195,24,95,76
PRAO,SAGY,SKEE,TIRR,182,59,64,59
PRAY,HAME,OLEA,HENS,101,12,31,58
PREM,RULE,OLMS,FESS,166,13,75,78
PREP,LEIR,EKKA,WEST,215,78,79,58
PRIM,LUCE,ALEC,YERK,145,79,9,57
PROB,LUDO,UTES,SHAH,193,93,83,17
PROD,AIGA,CARK,ODES,245,94,87,64
PROF,SHRI,SEES,TASH,160,35,75,50
PROO,LINK,OVER,TOSA,71,10,3,58
PROP,LIRI,ONCE,TEAT,59,26,13,20
PROS,LORY,UNBE,MESS,168,28,71,69
PROW,LAKE,AVER,PESO,119,15,44,60
PSIS,HELE,ONIE,STAP,118,19,31,68
PSST,LUTE,AROS,TATT,96,16,11,69
PUBE,ANAN,HANT,SISS,117,74,33,10
PUBS,EPIC,EDDO,DOIT,126,7,20,99
PUCE,URUS,BASS,SOKE,146,90,13,43
PUFF,ANOA,NAGS,TUSH,152,96,14,42
PUGH,UREA,LANG,KOAS,150,72,9,69
PUHA,APAY,GARE,ESTS,203,29,94,80
PUKA,EVIL,LASE,TETS,175,28,60,87
PULE,ANIL,YAMS,SUPE,88,18,8,62
PULS,ALAP,INIA,LARN,75,5,3,67
PULU,ODOR,MANG,SLEE,198,99,24,75
PUNA,OPEN,MATT,OSSA,127,21,58,48
PUNG,IDEA,CAUM,ALKY,143,41,19,83
PUPA,ANOW,TANK,HUES,85,7,46,32
PUPS,ELAN,EALE,SNIB,87,32,37,18
PURE,UDON,PANE,SLAW,174,39,36,99
PURR,ALOE,CUCK,ESSE,138,99,4,35
PUSH,ARPA,RAID,ROVE,97,17,13,67
PUSS,ALEW,PACA,SNOT,170,70,59,41
PUTS,OGEE,ELAN,TYRE,113,8,28,77
PUTT,UREA,YEET,SASS,25,7,15,3
PYAS,LUXE,OCAS,PALS,89,16,18,55
PYAT,IURE,TAVA,SNOT,221,86,79,56
PYES,LACK,ORRA,TRUG,79,1,5,73
PYET,ROTE,ODEA,FEND,80,25,42,13
PYIC,ALBA,SKIM,SESS,181,77,9,95
QATS,ALAE,TALL,SELF,45,3,28,14
QOPH,OGEE,PEAL,HELE,194,71,86,37
RABI,ATOC,RUCK,KAKS,50,12,15,23
RACA,AMEN,LEAT,ESSE,84,2,41,41
RACE,IMAM,SILE,EROS,55,4,13,38
RACH,ACAI,GERS,ASKS,122,4,53,65
RACK,ITAS,OUTA,TAHR,156,7,67,82
RADE,IMAM,MUMM,ASEA,161,38,86,37
RADS,ACHE,SHAN,TELS,118,5,21,92
RAFF,OGRE,CRIT,HOTS,144,25,39,80
RAFT,ALEE,GITE,ITEM,78,14,29,35
RAGA,AERY,CRUE,HYES,245,67,90,88
RAGE,AKES,VILE,ENTS,91,35,45,11
RAGG,INRO,POOD,TAKS,99,28,30,41
RAGI,OMAS,DINO,ENGS,135,74,2,59
RAGS,AQUA,NULL,KAYS,93,2,17,74
RAGU,UKES,MINE,ENES,210,43,94,73
RAHS,OVAL,DEKE,SLEY,88,9,63,16
RAIL,OWSE,ONLY,SYES,103,9,49,45
RAIS,UNDE,LOOS,YALE,153,4,56,93
RAKE,AGER,NONG,INTO,98,2,93,3
RAKU,OVER,VERD,EROS,200,91,80,29
RAMI,AYIN,GUNK,ESKY,189,73,92,24
RAMP,UVEA,SALT,ALTS,129,12,62,55
RANA,AHEM,PERM,EDDO,161,1,93,67
RANG,ONIE,LODS,EAST,97,28,26,43
RANI,AXEL,LARK,ELDS,243,52,96,95
RAPE,ERUV,DELE,SAIS,106,27,78,1
RAPS,ASEA,WELP,NATS,73,4,24,45
RAPT,AGHA,SUER,HEWS,77,6,22,49
RARE,AGAS,PIGS,TOGE,158,17,58,83
RASE,ULES,TAIT,SESS,143,26,57,60
RASP,UNCE,STUN,HATE,113,49,59,5
RAST,ANNO,COIR,ANGA,88,9,21,58
RATA,ALAN,TANE,SPAS,22,7,3,12
RATE,OVER,TOLA,OSES,141,12,61,68
RATH,EUOI,ERST,DAHS,115,4,67,44
RATO,AURA,FLAT,FADS,65,18,41,6
RATS,ARAK,SEXY,HAAR,176,65,15,96
RATU,ANAN,HAND,SNEE,86,51,26,9
RAVE,OBOL,DRAM,SIRS,65,7,9,49
RAWS,AJEE,SERA,PEER,90,5,72,13
RAYA,EPIC,KEPT,ESES,82,4,76,2
READ,OLLA,SHAW,YIRD,156,60,71,25
REAK,ALKY,SHIT,PINE,162,85,7,70
REAL,URGE,RHEA,PUDS,159,31,32,96
REAM,ETUI,ANAL,PASS,111,46,5,60
REAN,AGRO,REED,ERAS,144,4,93,47
REAP,UPTA,DHOL,SAME,207,69,61,77
REAR,OUCH,MOHO,SIES,133,35,36,62
REDD,ALOE,PHON,TIME,139,20,42,77
REDE,ILEA,SAGS,KNUT,156,11,68,77
REDO,ERED,ANNO,KEIR,149,51,21,77
REEF,OGRE,TINE,OSES,155,26,55,74
REES,ITCH,FACE,STOT,80,37,38,5
REFT,APAY,GEAT,SENE,107,13,36,58
REGO,ANOW,TOUT,OWTS,161,32,50,79
REGS,AIRY,SNIP,PAGE,106,23,77,6
REHS,AWAY,TENE,ERKS,232,46,92,94
REIF,AMMO,FEAR,FUME,236,50,88,98
REIK,ANGA,GOLD,SLUE,188,89,43,56
REKE,OVAL,HEIL,ERNS,62,3,35,24
RENO,ATOP,SETA,ENES,91,12,41,38
RENT,URAO,DAYS,ESSE,173,65,62,46
REPO,ICER,ARET,DUDS,166,65,41,60
REPP,ETUI,DIMS,OCAS,29,2,26,1
REPS,ENOW,COME,SWEY,126,36,21,69
RESH,OCHE,WHUP,TOLT,126,97,6,23
REST,UREA,SNAR,KENS,71,10,18,43
RETE,OVAL,HECK,ESTS,153,15,54,84
RETS,ECHE,FORE,IDOL,63,1,10,52
REWS,EMIR,DEVI,ESES,168,32,59,77
RHUS,HAVE,ULEX,SEAT,104,46,23,35
RIAD,EURO,SRIS,TEAT,95,46,36,13
RIBA,AMIS,KACK,EMES,102,24,4,74
RIBS,ABAC,ZEBU,EXAM,114,9,17,88
RIDE,ACAI,MECK,IRES,85,4,36,45
RIDS,ILIA,FETT,TATE,186,53,61,72
RIEL,INGO,FLAN,TYDE,197,81,69,47
RIFE,AGER,GLEN,GUDE,101,44,3,54
RIFF,ENOL,FIRE,TAME,164,69,53,42
RIFT,IDLY,PLOP,EYRY,114,10,29,75
RIGG,ODEA,TELD,LASS,63,2,34,27
RIGS,IKAN,GAMA,SNAP,167,53,28,86
RILE,ISOS,POTT,PSIS,214,51,85,78
RILL,ARIE,TEAR,ESSE,192,96,10,86
RIMA,ANAN,PINK,SASH,115,10,42,63
RIMU,ETAS,DACE,OSAR,133,32,66,35
RINE,AGOG,CLEM,AULA,147,32,57,58
RINK,ODEA,HEST,EATS,84,72,9,3
RINS,ATAP,NANA,TSAR,124,4,58,62
RIOT,OGLE,CLEF,SUSS,200,84,43,73
RIPP,OLEA,KINS,YATE,200,82,32,86
RIPT,ONUS,PICK,YAKS,141,31,51,59
RISK,ODEA,BLEE,SERS,134,34,24,76
RISP,IDEA,PEAN,EARS,88,19,10,59
RITE,ODEA,WEIL,TALE,108,21,54,33
RITT,ALOO,ILLY,DYES,207,51,61,95
RITZ,ACRE,PEEP,TRES,202,75,80,47
ROBE,ABAC,KOLO,EELS,96,51,15,30
ROBS,AGUE,TELL,HELD,137,47,2,88
ROCH,OGEE,WELT,SETS,173,55,20,98
ROCK,OVEN,BERE,SLOW,108,37,60,11
ROCS,AWOL,MICO,SEAT,132,63,63,6
RODE,OWIE,PILL,EELY,113,31,4,78
RODS,ARYL,MAKI,PLED,103,33,68,2
ROED,OKTA,STED,TANA,206,83,33,90
ROHE,AVOS,TELT,ERKS,102,36,39,27
ROKE,OBOS,PIRN,EASE,186,71,84,31
ROKS,ILIA,FEEB,TAVS,105,54,13,38
ROLE,AWES,PREE,SERS,115,83,25,7
ROLF,EPEE,WAVE,SHES,186,52,80,54
ROLL,ILEA,FIAR,FOND,68,6,2,60
ROMA,ABUT,BORE,ILLS,175,36,57,82
ROMP,ALOO,TEAD,SONS,46,23,18,5
ROMS,IDOL,PAUA,PSST,112,14,40,58
RONA,EBON,FONT,SLEE,157,1,95,61
RONE,USER,ESSE,RATS,115,27,42,46
ROOM,OLDE,SEIS,TACH,185,76,99,10
ROPE,ANAS,BEDE,IRIS,98,21,18,59
ROPY,OLEO,DILL,SOLD,210,72,61,77
RORE,IKON,PATE,ESES,215,88,96,31
RORT,OWER,OLDE,DSOS,200,18,92,90
RORY,AKEE,RANA,ESTS,26,4,6,16
ROSE,ANIL,TOLD,USES,180,69,80,31
ROST,IMMA,PEEK,TRES,156,23,44,89
ROTA,IDEM,MEME,SAPS,121,17,98,6
ROTI,ULAN,NEVI,TOSA,70,34,11,25
ROTS,IURE,OMER,TAYS,110,41,38,31
ROUL,OLLA,DEAW,SANS,202,56,98,48
ROWS,EVEN,HERY,SNEE,136,42,53,41
ROWT,ALOO,NIFF,TOST,164,15,97,52
RUBS,ADIT,MOBO,PSST,68,24,9,35
RUDD,EVOE,SAMA,HEED,104,28,21,55
RUDI,URIC,TANE,HOOD,152,19,63,70
RUFF,ODEA,NARK,GLEE,137,44,55,38
RUGA,ALAR,NARE,INIA,193,98,16,79
RUIN,UNCE,DAHS,SUSS,116,44,65,7
RULE,ARIE,DEAL,SASS,194,86,56,52
RUME,OMIT,ORRA,TAVS,65,19,37,9
RUMP,ANAS,GAYS,SIST,64,3,37,24
RUMS,IDEE,TALL,ELDS,179,49,99,31
RUNE,ANOA,TAUT,AITS,115,54,49,12
RUNS,UNAI,SCAM,AINS,199,98,69,32
RUNT,AROW,IDEA,DELT,91,30,50,11
RURU,ATAP,NETT,ASEA,82,23,42,17
RUSE,ENOW,PANT,PIGS,131,12,65,54
RUSH,ARNA,VEES,SADS,65,12,46,7
RUST,ERAS,PARK,POSS,123,36,7,80
RUTH,UREA,GIED,ACME,224,64,69,91
RUTS,AREA,ZELS,EATS,136,27,11,98
RYAL,AIDA,GLOM,ELSE,52,37,6,9
RYES,OATY,AWEE,RYND,204,50,65,89
RYPE,EOAN,OGLE,SAMS,175,93,77,5
SAAG,EVIL,TEGU,TRAM,62,24,24,14
SABE,ALAR,MANG,ESTS,69,39,12,18
SABS,KRAY,ANIL,WALI,112,5,70,37
SACS,CIAO,AGRO,BANK,155,22,78,55
SADE,ALES,LARS,SYPE,28,1,11,16
SADI,OBIT,DATA,ACES,183,30,98,55
SADO,OXEN,RALE,ALLS,51,3,25,23
SADS,ODAH,CITO,STOP,203,99,31,73
SAFE,EGOS,PERE,TETS,128,26,46,56
SAFT,AMIA,DIET,SERS,51,22,6,23
SAGA,HILI,ANIL,GEDS,107,5,32,70
SAGE,TRES,APES,RAPE,231,47,98,86
SAGO,LUAU,ERED,YADS,95,9,59,27
SAGS,TRUE,ONST,TATT,58,39,13,6
SAIL,ORDO,APED,PASE,90,19,65,6
SAIM,PULI,ENES,CEAS,181,61,21,99
SAIR,KERO,IRID,TODS,90,56,2,32
SAKE,ALAE,DELL,OSES,53,24,1,28
SAKI,CRAN,ABET,MADS,137,74,32,31
SALE,AROW,DOTE,EWES,118,31,50,37
SALL,ANOA,ANOW,GANK,85,4,20,61
SALS,ALAY,LAZE,SYED,48,1,32,15
SALT,AGIO,FINS,TOKE,49,19,2,28
SAMA,TWAY,OOSE,ALAS,191,8,91,92
SAME,OLID,RASH,DEES,83,73,8,2
SAMP,ARIE,MERC,EWES,47,18,26,3
SAMS,IXIA,SLED,SENS,123,13,21,89
SAND,OGEE,RATE,ARET,135,5,36,94
SANG,APER,YARE,SYKE,168,33,80,55
SANK,OGEE,WEEN,LEPS,123,11,15,97
SANS,TROU,ATOM,TIKI,163,49,23,91
SANT,AROW,VENA,SWAY,112,25,23,64
SAPS,ANEW,KARA,ELMY,163,40,49,74
SARD,ALOO,PONS,SETT,128,88,9,31
SARK,TWEE,ONER,WYNN,176,32,73,71
SARS,AGEE,WEST,SETS,80,14,44,22
SASH,INTI,TUAN,ESTS,79,14,59,6
SASS,OUTA,DRAM,SAGA,113,38,39,36
SATE,TREW,AIRT,GANS,190,43,54,93
SATI,TIRO,ETEN,PUTS,67,10,15,42
SAUT,INTI,ETEN,SASS,78,2,39,37
SAVS,URIC,RATO,DRAP,159,35,93,31
SAWS,UNAU,SORE,SAPS,186,25,98,63
SAYS,ALOE,DUNK,ISIT,158,50,10,98
SCAB,ALEE,NOON,TUNS,135,55,74,6
SCAD,NODI,APOS,RISK,55,7,1,47
SCAG,WAKA,OVER,TYDE,135,32,30,73
SCAM,NODI,UNIT,GITE,36,19,11,6
SCAN,MALI,ESES,ETCH,114,5,56,53
SCAR,WORE,AKES,MESH,150,5,83,62
SCAT,HOYA,EDIT,TENS,49,16,3,30
SCAW,ARNA,DUGS,SEAT,51,1,1,49
SCOG,TAHR,ARIE,TRAY,133,2,46,85
SCOP,HOWL,MORE,OLEA,175,22,96,57
SCOT,ALKO,DARI,EGAL,69,17,29,23
SCOW,TOTE,ONIE,PICK,93,30,34,29
SCUD,LATI,OPUS,GOSS,81,4,68,9
SCUG,NOTA,EMIT,ESSE,29,2,7,20
SCUL,TOME,OLMS,PYAS,94,16,20,58
SCUM,TORE,IDEM,RASE,89,33,26,30
SCUP,ARVO,PIAS,STEY,123,16,40,67
SCUR,WOVE,ALAE,TAED,146,77,62,7
SCUT,TAPA,AVOS,WANS,84,27,15,42
SCYE,EELY,ACER,LAMA,73,13,20,40
SEAL,ORCA,FUMS,AVES,140,7,65,68
SEAM,PUMA,ARMY,GOOS,62,21,37,4
SEAS,TAKE,OVER,WEES,154,41,89,24
SEAT,KAPA,ALES,GERS,225,86,84,55
SECH,LARE,OVEL,BEDE,158,23,37,98
SECO,TRIN,ANTE,WEES,131,93,16,22
SECS,AERO,GREW,EYEN,133,11,48,74
SEED,ARPA,SHED,HUES,181,28,99,54
SEEK,EYNE,SNOT,HEWS,112,31,60,21
SEEL,KUNA,IRES,SOWS,86,20,35,31
SEEP,ARIA,LUNS,EVES,78,13,56,9
SEER,RUME,IRIS,SORT,175,85,73,17
SEES,NAVE,USES,BETS,29,10,1,18
SEGO,URES,PASE,ESTS,235,93,96,46
SEGS,TUAN,AGGY,WHAE,212,81,81,50
SEIL,AXLE,MOLD,SNYE,136,32,25,79
SEIR,PACO,ALES,YEDE,258,71,88,99
SEKT,ETNA,ANAS,TAGS,84,39,36,9
SELE,EMOS,YEST,SUSS,176,46,58,72
SELF,KYAR,ORDO,GAES,138,21,40,77
SELL,AMIA,SEER,SUDS,188,83,27,78
SELS,ETUI,CURL,SIST,226,47,91,88
SEMI,ATOC,RUSH,SIES,124,30,20,74
SENA,HUER,ERST,SOHS,91,6,60,25
SENS,ADIT,IDEE,LOFT,102,40,57,5
SEPS,ORLE,GNAT,SEYS,162,44,71,47
SEPT,UREA,CHIT,HUNT,212,88,88,36
SERA,AXEL,RUFF,ILIA,83,7,23,53
SERE,EYER,ANTA,MEES,118,77,20,21
SERF,CLOU,RHUS,YITE,174,98,4,72
SERK,APAY,BOTT,ESSE,136,88,6,42
SERR,TREE,AGIN,POSS,122,24,69,29
SERS,ATOK,MALE,STEW,143,64,54,25
SESE,HAMS,ALEE,TEES,194,45,87,62
SESH,KAPU,EVET,PECS,49,5,5,39
SESS,CALO,OVER,GEED,95,11,19,65
SETA,OXIM,DELI,ACTA,183,15,76,92
SETS,LAIC,ACTA,THIR,157,21,50,86
SEVS,HIRE,ANIL,MELS,144,92,24,28
SEWS,KAIL,ECCO,THEW,65,14,43,8
SEYS,EXIT,ROPE,KNEW,195,56,71,68
SHAD,TOTE,ALOW,BOPS,120,38,17,65
SHAG,WIRE,ALIT,BASA,122,17,72,33
SHAH,LANA,ARCH,PLEA,108,39,9,60
SHAM,KARO,ALEE,SOAR,83,3,14,66
SHAN,POPE,ALAR,SKYF,80,11,31,38
SHAT,PISH,ERHU,KEYS,195,67,71,57
SHAW,KILO,ALEF,TAWS,158,9,56,93
SHAY,LINE,AKEE,BEST,155,80,48,27
SHEA,TAKI,ETEN,MESS,108,18,18,72
SHED,HEME,AMIN,WERE,134,71,17,46
SHEN,CAPA,AKIN,MACE,129,29,29,71
SHES,MERE,UTES,TEDS,151,2,57,92
SHET,TODY,EMIR,YATE,123,17,70,36
SHEW,KAWA,ULES,GORP,165,16,62,87
SHHH,CIAO,AVEL,REDD,70,15,20,35
SHIM,HORE,EKES,WADE,119,17,40,62
SHIN,PELA,ALKO,SPAS,76,12,2,62
SHIP,EALE,ASEA,STAN,43,1,14,28
SHIR,KADE,ICED,OKAS,194,42,53,99
SHIT,MONO,OAFS,GROT,142,52,12,78
SHIV,LARI,AHED,MASE,224,53,85,86
SHMO,KEIR,EYNE,DSOS,167,21,56,90
SHOD,PYRO,ALBE,NESS,167,46,60,61
SHOE,LOBS,ULES,ESSE,151,25,92,34
SHOG,COME,OVEL,WEND,158,39,72,47
SHOO,TONY,ONCE,WEES,83,34,7,42
SHOP,AERO,TRAP,ISLE,117,21,5,91
SHOT,HEIR,ORLE,POSE,94,1,18,75
SHRI,WOES,ORAL,TANE,117,46,1,70
SHUL,MODE,ULAN,GELS,193,98,22,73
SHUN,CORY,AMIA,MECH,141,27,93,21
SHUT,HOLE,ALEC,GOSH,110,13,83,14
SHWA,LEAL,OLLA,BODE,111,15,87,9
SIBB,OLEA,TEAS,SAMA,35,2,17,16
SIBS,HURL,AREA,NEWT,102,25,38,39
SICK,AULA,CRIT,SETS,173,98,8,67
SICS,ALAY,FETE,TASS,130,36,13,81
SIDE,ODAL,TERM,HENS,148,38,51,59
SIDH,AURA,CRUS,SEGS,191,16,76,99
SIES,EMMA,EMYS,DASH,204,29,99,76
SIJO,ALES,WEES,NADA,75,18,15,42
SILD,EGER,ALAE,TUNY,97,14,67,16
SILO,ALOD,BICE,SAIS,101,9,85,7
SIMA,ADAW,SLUE,HEND,120,20,40,60
SIMP,ALOE,CIDE,SAIL,160,29,62,69
SIMS,ANOW,LINE,SAGY,143,50,17,76
SIND,ARAR,DONA,SNOB,147,64,50,33
SINE,OMER,MANA,EMES,162,70,44,48
SINK,INIA,TITI,HAEM,146,3,79,64
SIPE,COOM,OTTO,TATS,122,61,27,34
SIPS,ALAY,MEAN,PANE,145,11,77,57
SIRE,IDOL,LOUD,ELLS,142,76,59,7
SIRS,OLEO,WIEL,PALI,106,83,21,2
SITE,ARUM,DONE,ENGS,167,3,94,70
SITH,INRO,GRAY,SOMA,128,32,5,91
SITS,ACRO,THAW,ESTS,109,47,49,13
SJOE,TALA,AILS,PLAY,90,57,27,6
SKAG,PULE,ENOL,KAED,30,5,10,15
SKAS,TACT,AKEE,WADD,119,7,68,44
SKAT,LANE,AYIN,TOLE,87,17,4,66
SKAW,HARO,OTTO,GAID,78,41,16,21
SKED,NONI,ORDS,TUSK,97,50,31,16
SKEE,HETE,ANAL,GOSS,100,4,85,11
SKEG,MATE,UDAL,TETS,105,35,5,65
SKEN,HUGY,AREA,GURS,58,44,9,5
SKEO,OARY,OGEE,POSS,161,98,5,58
SKEP,LIPA,AWOL,GISM,166,29,45,92
SKER,TARE,ANNA,YEED,94,21,11,62
SKET,WATE,ALAE,NITS,91,11,64,16
SKEW,EUGH,CRIA,HIST,95,41,13,41
SKIM,NAMU,IMAM,TAMS,103,29,5,69
SKIN,KORI,IRKS,TOSH,83,29,35,19
SKIO,KOLO,IRKS,SESE,143,49,35,59
SKIP,TICH,EPHA,NEST,178,20,87,71
SKIS,KACK,ALOE,TIND,66,6,13,47
SKOG,WUDU,ORDS,BUST,92,38,53,1
SKOL,HOYA,IRED,NURS,55,12,23,20
SKUG,TASE,EMES,DIRT,152,2,61,89
SKYF,KAIE,EINA,NEST,112,7,55,50
SLAB,LIEU,ATOM,GENS,202,43,87,72
SLAE,PURL,ARYL,MELS,96,4,45,47
SLAG,PUPU,IDOL,TOSE,196,9,93,94
SLAM,NOLE,ODAS,WERE,31,1,13,17
SLAP,TILE,ONES,WEET,73,2,18,53
SLAT,PACE,OVEL,DADS,94,12,26,56
SLAW,CIVE,ODAL,GOLP,155,5,74,76
SLAY,TIME,URES,MASK,151,95,32,24
SLEB,HOHA,ICER,PODS,94,1,39,54
SLED,LILO,AMAH,PANS,136,13,61,62
SLEE,NEAR,IDLE,GEED,99,26,44,29
SLEW,MOKI,ICES,ROSE,115,56,48,11
SLID,MIRI,UDOS,RONA,165,12,90,63
SLIM,TOLA,UMES,NEXT,86,47,10,29
SLIP,LIRI,UVEA,REDS,166,59,19,88
SLIT,LARE,OLEA,ELDS,107,46,28,33
SLOB,WILE,ODDS,PSST,172,36,53,83
SLOE,WEBS,ANAN,TOSE,105,4,71,30
SLOP,EINA,INTI,SOOL,190,78,91,21
SLOT,CADE,ASEA,DEAL,139,65,16,58
SLOW,PEBA,AMID,READ,98,10,52,36
SLUE,LANA,ARAR,TEIN,183,73,26,84
SLUM,OWRE,WENA,SIST,123,8,68,47
SLUR,WORE,EVES,YEAH,179,15,84,80
SLUT,PALE,AVAL,NANE,86,15,54,17
